"count","num","text"
"1871","2","Возмущена"
"1872","2","ужасное"
"1873","2","Лицемеры!"
"1874","2","Жадные капиталисты"
"1875","2","Чудаки на букву М"
"1876","2","Наплевательское отношение к клиентам"
"1877","2","Самый популярный и в принципе без альтернатив."
"1878","2","Почти отрицательное"
"1879","2","Грязное отделение, с ужасным обслуживанием"
"1880","2","Монополист. Что хочу, то и ворочу."
"1881","2","Хамство на каждом шагу и обман"
"1882","2","Почти не пользовался и успел разочароваться."
"1883","2","Отзыв по конкретной проблеме"
"1884","2","Наобещают и не выполнят"
"1885","2","Не могут нормально квитанцию напечатать"
"1886","2","Банк, который я стараюсь обходить стороной."
"1887","2","Ужасное."
"1888","2","не пользуюсь и не советую"
"1889","2","Банк не может довести до ума мобильное приложение, а всё туда же, к нанотехнологиям лезет!"
"1890","2","Шаражкина контора"
"1891","2","пожелание"
"1892","2","Один из самых старых банков"
"1893","2","Есть проблемы."
"1894","2","Неоказание помощи клиенту."
"1895","2","страна дураков и непуганных идиотов"
"1896","2","Ненадежный банк"
"1897","2","Работа вся на нервах"
"1898","2","кредит от сбербанка"
"1899","2","Работа в КЦ - однозначно, нет!"
"1900","2","Банк с черной репутацией и крайне циничном отношении к клиентам."
"1901","2","Все зависит от отделения"
"1902","2","""Сервис"" на ""высоте"""
"1903","2","Зажевал банкомат деньги. Формально дело рассмотрено, но денег не видать ))"
"1904","2","раздробленность региональных представительств ."
"1905","2","Очень плохой банк"
"1906","2","Очень печально"
"1907","2","Недобанк"
"1908","2","Хамство со стороны сотрудницы банка Татьяны А."
"1909","2","Негативное"
"1910","2","Лозунг - клиент всегда прав,не про этот банк."
"1911","2","Ненасытный Банк"
"1912","2","необоснованно блокируют перевод"
"1913","2","Сбербанк не будет компенсировать ваши потери за свои ошибки"
"1914","2","Напоминаю! Этот ""надежный"" банк уже несколько раз кинул население!"
"1915","2","доступный банк, но это на данный момент не главное,"
"1916","2","Сплошная обдираловка"
"1917","2","хорошо и плохо"
"1918","2","Косячок сбера"
"1919","2","Ложь как норма жизни"
"1920","2","элементы развода присутствуют..."
"1921","2","Не перестает удивлять, но не в лучшую сторону"
"1922","2","все запущено"
"1923","2","Работа в колл-центре сбербанка"
"1924","2","Банк из прошлого"
"1925","2","Чтоб они так жили, как мы пользуемся их услугами."
"1926","2","Не стоит хранить деньги в сбербанке!"
"1927","2","Не ругает только ленивый."
"1928","2","Доисторическая система работы с клиентами"
"1929","2","Проблема с закрытием счета заблокированной карты Сбербанка"
"1930","2","Огромные проблемы клиентам из-за нерадивости сотрудников!"
"1931","2","""А где ваша пенсия?""... ""Все оформим как на вашей прежней карте""..."
"1932","2","Сбербанк разводит нас на деньги! На что обратить внимание при получении дебетовой карты."
"1933","2","Зажравшийся гигант российской банковской системы."
"1934","2","оставляет желать лучшего"
"1935","2","Банк не соответствующий своему статусу"
"1936","2","Монополист в принципе - из за этого приходится терпеть..."
"1937","2","пожалела что связалась"
"1938","2","Подозрительные смс-ки."
"1939","2","Сберкассой был, сберкассой и остался."
"1940","2","все равно большой минус"
"1941","2","Нарушают федеральный закон ""Об ипотеке (залоге недвижимости)"""
"1942","2","Совсем обнаглел со своими кредитными картами. Возмущению нет предела."
"1943","2","Не квалифицированные кассиры или куда ушел ваш платеж"
"1944","2","С каждым годом все больше и больше не нравиться"
"1945","2","Разруха не в клозетах, а в головах или к чему может привести человеческий фактор"
"1946","2","Считают клиентов быдлом"
"1947","2","хамство"
"1948","2","Зачем искать клиентов...чтобы их отфутболить куда подальше :("
"1949","2","Сделай работу за них и заплати..."
"1950","2","ужасный банк!"
"1951","2","Проблема с внесением наличных через банкомат Сбербанк"
"1952","2","Сбербанк упал в моих глазах"
"1953","2","Хуже банка еще не придумали."
"1954","2","Смс-обещания ничего не значат(увеличение лимита по кредитной карте)"
"1955","2","о нашем ""любимом"" Сбербанке..."
"1956","2","Как Сбербанк ворует деньги с карточек автомобилистов. Новая схема!"
"1957","2","И снова проблемы. Оформление карты Momentum."
"1958","2","Отвратительный банк!"
"1959","2","Услугой еще не воспользовались, но денег вы уже должны."
"1960","2","Не очень хорошее обслуживание"
"1961","2","Некомпетентность сотрудников В отделении 8616/0122"
"1962","2","Неудобство использования онлайн банком"
"1963","2","С каждым годом работает все хуже"
"1964","2","Плохо"
"1965","2","Сбербанк ворует деньги!"
"1966","2","Надежный банк, но очень высокие проценты за операции и сложно связаться с оператором."
"1967","2","Невнимательные сотрудники"
"1968","2","Самая медленная служба"
"1969","2","Требует перемен."
"1970","2","Нервы потрепали!"
"1971","2","Все устраивало, считала самым лучшим банком и разочаровалась"
"1972","2","ОЛИМПИЙСКИЕ ИГРЫ - не могу попасть из за Сбербанка России"
"1973","2","ПРЕТЕНЗИЯ"
"1974","2","Когда-то было хорошо"
"1975","2","Зажравшийся банк."
"1976","2","Худший банк на сегодняшний день"
"1977","2","Избалованный клиентами банк!"
"1978","2","Было бы хорошо, если бы они не были так приставучи"
"1979","2","Испортился банк, пора уходить к другим."
"1980","2","Доведем до белого каления, но услуги навяжем"
"1981","2","Осадочек остался"
"1982","2","Сбербанк своего никогда не упустит"
"1983","2","Стандартная процедура - не стандартное решение."
"1984","2","Обслуживание оставляет желать лучшего или почему у меня нет карты сбербанка."
"1985","2","реструктуризация долга по ипотеке в сбербанке - миф"
"1986","2","полнейшее неуважение"
"1987","2","Наглые обманщики и обдиральщики!"
"1988","2","Стандарты обслуживания клиентов низкие!"
"1989","2","Озадачена на ближайшие 3 дня. А могла бы, жить спокойно."
"1990","2","3 месяца отправляю запросы..."
"1991","2","В очередной раз потрепали нервы"
"1992","2","Дайте книгу жалоб!"
"1993","2","Только плохие впечатления"
"1994","2","плохие банкоматы"
"1995","2","Неопытный персонал. Ужасное обслуживание. Постоянные проблемы."
"1996","2","Весьма печально, а еще ведь и национальный банк"
"1997","2","У вас было день рождение недавно? Вот вам Сберпрайм в подарок!"
"1998","2","Ужасно"
"1999","2","Устаревший банк"
"2000","2","Впечатление общее о сбер отрицательное"
"2001","2","Пакет премиального обслуживания СберПремьер - НЕ решим Ваши проблемы за Ваши деньги!"
"2002","2","Сбербанк, пожиратель времени"
"2003","2","Сбер кинул с валютой"
"2004","2","ужас."
"2005","2","не очень хороший сервис..."
"2006","2","Была лучшего мнения"
"2007","2","Пренебрежительное отношение к клиентам на уровне алгоритмов обслуживания"
"2008","2","Не удовлетворена"
"2009","2","навязанный банк"
"2010","2","Разочарована"
"2011","2","Комиссии за все. Без предупреждения"
"2012","2","Впечатление плохое"
"2013","2","Пришло время прощаться."
"2014","2","В сбере по-моему билинов объелись"
"2015","2","Не так страшен чёрт, как его малютки."
"2016","2","Не берите там кредит"
"2017","2","Не надежный банк"
"2018","2","Храните деньги... Нет уж ,только не в Сбере..."
"2019","2","Зачем вы ставите банкоматы с приемом наличных если приём всегда не работает"
"2020","2","Сбербанк теперь - имя ругательное."
"2021","2","Все хуже и хуже"
"2022","2","Плохо!"
"2023","2","Сбербанк наглеет"
"2024","2","Ужасное обслуживание"
"2025","2","Нет ни сил, ни желания больше терпеть..."
"2026","2","Отвратительное отношение к клиентам !"
"2027","2","Бюджетное, значит плохое."
"2028","2","Сильно разочарована."
"2029","2","Отвратительное обслуживание"
"2030","2","Впечатление, что сбербанку не нужны клиенты"
"2031","2","Банк который не внушает доверия"
"2032","2","Банк разочарование."
"2033","2","Разочарование"
"2034","2","Ужасный банк"
"2035","2","Незаконность и безразличие"
"2036","2","Не очень банк."
"2037","2","Пропали 43000 рублей"
"2038","2","Удобно, НО..."
"2039","2","Приходится пользоваться"
"2040","2","и это бывший топ 1 банк России..."
"2041","2","Некомпетентные операторы. Сбербанк сдаёт !"
"2042","2","не лучший банк"
"2043","2","Деньги уходят в никуда"
"2044","2","Хороший банк"
"2045","2","Не думала, что разочаруюсь в СберБанке. Негодую и плююсь."
"2046","2","самое отвратительное в течении многих лет"
"2047","2","Ужас и кошмар!"
"2048","2","Не советую"
"2049","2","Разочарована"
"2050","2","Всех своих клиентов, за счет которых существуют, считают быдлом"
"2051","2","такой себе банк."
"2052","2","так себе"
"2053","2","Было хорошо, стало невозможно!"
"2054","2","Плохой банк"
"2055","2","Отрицательное"
"2056","2","Проблемы сколько их ещё?"
"2057","2","Банк аферист и проходимец"
"2058","2","Ненадежный партнёр!"
"2059","2","Ты увяз в Матрице. Будущее уже здесь и пришло за тобой. Деньги ДАВАЙ!"
"2060","2","У банка плохая система уведомлений"
"2061","2","Херовый банк"
"2062","2","Внимания скрытая страховка"
"2063","2","Приятно общаться с операторами, добродушные. Очередь организована замечательно Но кое-что мне не нравится."
"2064","2","неприятный интерфейс, который может быть непонятным и сложным в использовании."
"2065","2","Создают проблемы клиентам из ЛНР"
"2066","2","Готовьте деньги."
"2067","2","Перевод по СПБ"
"2068","2","ужасный опыт пользования сбербанком"
"2069","2","Банк - г..."
"2070","2","сервису интересно только то, чтобы я хранил там деньги"
"2071","2","Все очень плохо"
"2072","2","Кредит под 29%.накопительный под 7%"
"2073","2","попался на доверии"
"2074","2","Раньше было лучше"
"2075","2","Банк - монополист"
"2076","2","Не очень"
"2077","2","Негативный опыт общения со Сбербанком!"
"2078","2","Раньше было лучше"
"2079","2","Как банк или экосистема неплохо, но отчетность((("
"2080","2","Нейтрально отношусь"
"2081","2","Удобный банк конечно"
"2082","2","Банк, который снимет с тебя последние штаны"
"2083","2","УжасБанк"
"2084","2","Пустая трата времени"
"2085","2","Ужасное отношение к клиентам, не стараются сделать быстрее."
"2086","2","Кажется, пора валить"
"2087","2","Испортилось впечатление после запроса рефинансирования или отсрочки по 106-ФЗ"
"2088","2","сервис на нуле хоть и новый бренд Сбер"
"2089","2","Тупее и маргинальнее банка не встречал"
"2090","2","Странности при обслуживании"
"2091","2","Ну и намучаешься с ними"
"2092","2","Очень навязчивые"
"2093","2","СберБанк обещает, а потом огорчает"
"2094","2","Чем дальше, тем хуже..."
"2095","2","Сбербанк превратился в болото"
"2096","2","Я в шоке."
"2097","2","Обдиралово-разводиловоБанк"
"2098","2","Отказ без объяснения причин"
"2099","2","Отличный банк, но забыли про клиентов."
"2100","2","Мешают работать по расчетному счету из-за своей бюрократии"
"2101","2","Я клиент Сбербанка - на вопросы нет ответа, если забыл кодовое слово"
"2102","2","Навязывание услуги и отсутствие компетенции сотрудников"
"2103","2","Я в шоке!"
"2104","2","До чего они мне надоели!"
"2105","2","Плохо"
"2106","2","Не очень то и хорошее"
"2107","2","Сбербанк безразличен к проблемам клиентов, которые сам и создал..."
"2108","2","Кредит Сбербанка самый неудобный в России"
"2109","2","Наконец-то навязывание данного банка со стороны работодателя закончилось"
"2110","2","Все хорошо, только слишком быстро деньги списывают"
"2111","2","Плохое отношение к клиентам."
"2112","2","Банк утратил доверие"
"2113","2","Обращаться в электронном виде за кредитом не советую"
"2114","2","Как была сберкасса,так и осталась"
"2115","2","Солидный банк,а не знает законов"
"2116","2","я была потрясена работой данной кредитной организации"
"2117","2","Общее впечатление ужасное, всегда, чтобы решить проблему, потратишь кучу времени и нервов."
"2118","2","Даже не клиент банка, а проблемы регулярно"
"2119","2","Ужасная работа терминалов"
"2120","2","Нет сервиса, нет клиентоориентированности, отвратительное отношение к клиентам!"
"2121","2","Отвратительное обслуживание терминалов и непрофессиональность сотрудников"
"2122","2","Некомпетентное обслуживание"
"2123","2","Это какой-то трэш"
"2124","2","Не пользуюсь услугами банка, что и вам советую"
"2125","2","При таких сотрудниках мошенники могут отдыхать"
"2126","2","списали две большие суммы и не понятно куда дели... а почему не три?..."
"2127","2","Плохое впечатление"
"2128","2","Медленный сервис, никакой конкретики, только благие письма с обещаниями"
"2129","2","Ухожу в другой банк"
"2130","2","Одели на головы ""Короны"""
"2131","2","Монополист"
"2132","2","Мошенники, обдираловка."
"2133","2","Все бы ничего , но могло бы быть куда лучше."
"2134","2","Берёшь талон, а человека, занимающегося вопросом, тупо нет."
"2135","2","работа сбербанка стала хуже"
"2136","2","как всегда("
"2137","2","Обнаруженная брешь в системе"
"2138","2","Банкиров не обманешь"
"2139","2","Не понятная ситуация..."
"2140","2","Как трудно быть патриотом в России!"
"2141","2","Вина только на клиенте..."
"2142","2","В целом нормально,но руководителей некоторых филиалов надо уволить."
"2143","2","Унижение."
"2144","2","Как на минном поле"
"2145","2","Предлагают на своём сайте то,чего нет.Тоесть вводят людей в заблуждение."
"2146","2","Подвела карта СБ Маэстро в связке с Мобильным банком"
"2147","2","Полное отсутствие заботы о клиенте"
"2148","2","отрицательное"
"2149","2","второй раз нарвалась в этом банке на неопытных практикантов!"
"2150","2","не ценят надежных клиентов"
"2151","2","Конец многолетнего сотрудничества"
"2152","2","Так себе"
"2153","2","Вытягивание денег с клиентов"
"2154","2","Техподдержка все хуже и хуже + бомжи в зоне банкоматов"
"2155","2","Реклама и девизы не соответствуют действительности при работе с клиентами"
"2156","2","ужасное отделение"
"2157","2","ужасное отношение к клиентам и необразованность работников"
"2158","2","Если у вас нет нужды идти именно в этот банк- пройдите мимо"
"2159","2","навязчивый ""сервис"""
"2160","2","Некомпетентность или простая ложь?"
"2161","2","сбербанк-это такие же аферисты как и другие банки!"
"2162","2","Не организованный до конца, плохой банк."
"2163","2","Забыли позвонить...? Или просто безалаберность?"
"2164","2","Очень невнимательное и недостаточно квалифицированное обслуживание"
"2165","2","Ужасное обслуживание"
"2166","2","Дольше, чем могло быть."
"2167","2","неудовлетворительная работа"
"2168","2","Нет слов"
"2169","2","УЖАС"
"2170","2","все как всегда..."
"2171","2","Большой - не значит качественный"
"2172","2","Испортилось отношение об этом банке."
"2173","2","Не все проблемы решаемы."
"2174","2","Сервис навязанных услуг"
"2175","2","навязчивый сервис"
"2176","2","Закрыть глаза и убежать"
"2177","2","Ужасное обслуживание в отделение в городе Волжский"
"2178","2","Не надежно"
"2179","2","Очень плохая служба безопсности"
"2180","2","Не ожидала свинского отношения к клиентам"
"2181","2","Никогда не могла подумать,что так разочаруюсь в этом баке."
"2182","2","он еще работает?"
"2183","2","Сдает позиции"
"2184","2","На сколько реально взять ипотеку в Сбербанке?"
"2185","3","Ужасно стали себя вести!"
"2186","3","замечательный, опасный"
"2187","3","По сравнению с другими банками - неплох, но принцип отобрать деньги используется и развивается"
"2188","3","Внимание - нестандартная ситуация, или зачем все так усложнять?"
"2189","3","Все не однозначно"
"2190","3","Бардак как стиль работы"
"2191","3","Мошенники имеют доступ к личной информации клиентов."
"2192","3","уставшие сотрудники, которые взглядом покажут, куда вам надо пойти)"
"2193","3","Сказавши ""А"", скажи и ""Б"" - ведь обе где-то на трубЭ."
"2194","3","Что делать, если вы ошибочно перевели деньги на карту Сбербанка - другому человеку?"
"2195","3","Думайте..."
"2196","3","Или защищаемся сами!"
"2197","3","толи сотрудники не компетентны, толи делается это умышленно"
"2198","3","Долгая история и красивая картинка, а на деле очень навязчивые сотрудники."
"2199","3","Рязань. Отделение №8606/062. Безответственность и халатность! А отзыв на все времена..."
"2200","3","Красивый фасад за которым скрывается много не решенных проблем"
"2201","3","Одно маленькое отделение на весь Пичаевский район"
"2202","3","Навязчивый монополист."
"2203","3","Вроде стабильный, но не очень хороший банк"
"2204","3","откровенно наплевательское отношение к клиентам + немного хамства"
"2205","3","О том, как делали перевыпуск карты 3 раза. Сбербанк рулит, выдает карты, кредиты, выносит мозг."
"2206","3","Арест всех счетов поручителя без уведомления, Сбербанк держит в тонусе своих клиентов!"
"2207","3","Банк, который устал быть банком."
"2208","3","СБ давно не сбер, а разоритель-банк"
"2209","3","Неплохой, но сотрудники все портят"
"2210","3","Нормальный банк, но с неприятными, сюрпризами*"
"2211","3","Новые правила Сбербанка"
"2212","3","Развод старушек"
"2213","3","Неплохой, но сотрудники все портят"
"2214","3","Нормальный банк, но с неприятными, сюрпризами*"
"2215","3","Новые правила Сбербанка"
"2216","3","Развод старушек"
"2217","3","Неплохой, но сотрудники все портят"
"2218","3","Нормальный банк, но с неприятными, сюрпризами*"
"2219","3","Новые правила Сбербанка"
"2220","3","Развод старушек"
"2221","3","Всё как всегда. Свои плюсы ""+"", свои минусы ""-"""
"2222","3","ОПЕРАТОРЫ НЕ МОГУТ ТОЛКОМ ОТВЕТИТЬ НА ВОПРОСЫ, СКОЛЬКО ОПЕРАТОРОВ СТОЛЬКО И МНЕНИЙ."
"2223","3","Ужасное обслуживание"
"2224","3","Сбербанк. С номера 900 пишут мошенники?"
"2225","3","Технологичный ,удобный,но не без минусов"
"2226","3","Уже дважды неприятный осадок"
"2227","3","Самый бесполезный разговор с банком!"
"2228","3","Есть нюансы"
"2229","3","Пользуюсь потому что привычка"
"2230","3","""Честные проценты"", которые абсолютно нечестные ("
"2231","3","коммерческий банк"
"2232","3","Мелкие жулики."
"2233","3","Недосбер"
"2234","3","Средний банк"
"2235","3","Все хуже и хуже, продукты от сбера с доставкой вообще треш"
"2236","3","Очередь, ещё раз очередь"
"2237","3","Навязчивые сильно сотрудники."
"2238","3","Проблемы с банкоматом"
"2239","3","Гигант банковского дела со взглядами нищеброда"
"2240","3","Работать с ними как юрлицо сплошное мучение"
"2241","3","Сбербанк, который оставил меня без средств к существованию"
"2242","3","один вопрос : Сбербанк продаёт наши личные данные?"
"2243","3","Проблематичный банк"
"2244","3","Проблематичный банк"
"2245","3","Лучше выбрать другой банк"
"2246","3","Выдача ипотеки - очень странная организация."
"2247","3","Все дальше от клиента."
"2248","3","Теперь стало хуже"
"2249","3","Очень странная история."
"2250","3","Надоели навязчивые звонки"
"2251","3","Неоднозначное впечатление"
"2252","3","Долго, грязно, проходной двор"
"2253","3","Неоднозначное впечатление, хотя и пользуюсь им более десятка лет"
"2254","3","больше не обращусь"
"2255","3","Затягивают сроки рассмотрения кредита"
"2256","3","Надоели"
"2257","3","Это сбер."
"2258","3","В сбербанке многое по старинке"
"2259","3","Банк ненадёжный !"
"2260","3","комси комса)))"
"2261","3","комси комса)))"
"2262","3","Единственный банк с комиссиями за внутренние переводы."
"2263","3","Сбербанк России поставил мне другую фамилию, которая была у меня 20 лет назад."
"2264","3","Довольно средненький такой банк..."
"2265","3","Полное разочарование"
"2266","3","Непропорциональная комиссия за обслуживание расчётного счёта в Сбербанке"
"2267","3","Работа Сбербанка на удалёнке, не айс!"
"2268","3","Регулярно списывают деньги"
"2269","3","ни плохо, ни хорошо"
"2270","3","Хорошее"
"2271","3","О огорчение."
"2272","3","Банкомат деньги принял, а на счет не зачислил."
"2273","3","Разводилу не развёдешь"
"2274","3","Не очень хорошее."
"2275","3","Сбербанк, который не перестаёт удивлять..."
"2276","3","Не хватает компетентности сотрудикам"
"2277","3","Низкая квалификация сотрудников"
"2278","3","Утечка информации"
"2279","3","Лучше, чем было раньше"
"2280","3","Банк не проверяет информацию о должниках"
"2281","3","Обыкновеный банк!"
"2282","3","Дистанцируются от клиентов"
"2283","3","Пойдет"
"2284","3","Являюсь клиентом не первый год"
"2285","3","Полгода не мог забрать деньги по вкладу"
"2286","3","Неочень"
"2287","3","Можно было лучше"
"2288","3","Ниже среднего"
"2289","3","Разочарована"
"2290","3","Каменный век."
"2291","3","Самый популярный банк в России"
"2292","3","Старая система под новой красивой вывеской"
"2293","3","Тесно повязан с властью имущих."
"2294","3","Популярный, распространённый, посредственный."
"2295","3","Плохой банк, где множество мелких недочетов убивают все благие начинания"
"2296","3","Банкомат не зачисляет полностью внесённую сумму"
"2297","3","Была проблема, но ее решили."
"2298","3","Надежность Сбербанка под вопросом."
"2299","3","Перегибает палку"
"2300","3","электронная покупка недвижимости удобно, но без документов с печатями"
"2301","3","Врать - не врут, но недоговаривают..."
"2302","3","Будьте внимательны с продутами Сбербанка"
"2303","3","Врать - не врут, но недоговаривают..."
"2304","3","Будьте внимательны с продутами Сбербанка"
"2305","3","Не добросовестное отношение к клиентам"
"2306","3","После неоднократного посещения офиса, негатива накопилось на отзыв"
"2307","3","Отделения банка очень тесный, собирается большая очередь."
"2308","3","Хороший банк."
"2309","3","Методом проб и ошибок"
"2310","3","Тесно."
"2311","3","Позорный банк"
"2312","3","опускаются все ниже и ниже ,в принципах работы с должниками"
"2313","3","Не такой хороший, как кажется на первый взгляд"
"2314","3","все не плохо но,монополисты"
"2315","3","Не рыба ,не мясо"
"2316","3","немного правды..."
"2317","3","Работать можно"
"2318","3","финансовый монстр с отвратительным качеством"
"2319","3","Место, где время остановилось."
"2320","3","Обслуживание никакое!"
"2321","3","В последнее время только одни разочарования..."
"2322","3","Я в шоке! После обращения в Сбер меня атаковали звонки кредитных организаций"
"2323","3","отношение неоднозначное к старейшему банку страны"
"2324","3","Всё плохо"
"2325","3","Банк, который считает, что клиенты от него никуда не денутся"
"2326","3","Приговор окончательный и обжалованию не подлежит."
"2327","3","В целом хорошо"
"2328","3","Всё бы ни чего,но"
"2329","3","ИСЖ развод"
"2330","3","разочарована"
"2331","3","Не плохо, если не приглядываться"
"2332","3","Все очень запутанно"
"2333","3","Надежно, престижно, но дорого"
"2334","3","Борьба с ""ведьмами"", фрилансерами и просто ""пламенная"" борьба."
"2335","3","Друг познаеться в беде, а слово друг и Сбербанк противоположные понятия."
"2336","3","БАНК КАК БАНК"
"2337","3","Сбербанк ""удивляет"" своей оригинальностью, нужно все проверять"
"2338","3","Для ИП кто открывает счет!"
"2339","3","все хуже и хуже"
"2340","3","Банк которому надо упасть с вершины и быть ближе к народу."
"2341","3","Сбербанк - самый крупный российский банк со всеми вытекающими последствиями"
"2342","3","Могло быть лучше"
"2343","3","Операционистов нужно ставить ""на место""!"
"2344","3","отвратный банк"
"2345","3","желаю исправиться как можно скореее"
"2346","3","Мошенники украли деньги с банковской карты, оплатив_покупки_в_интернет-магазине? Придётся_побегать_и_понервничать, но_если_действовать_быстро, то_вернуть_деньги_можно. Наша история + Схема_действий_в_таких_случаях"
"2347","3","Позорные зарплаты  в сбербанке"
"2348","3","Наглеют"
"2349","3","Все не для клиентов, а с выгодой для сбера"
"2350","3","Коротко о том, почему это один из худших банков современного мира."
"2351","3","Коротко о том, почему не следует становится клиентом этого банка."
"2352","3","раз на раз не приходится"
"2353","3","Плохое обслуживание клиентов"
"2354","3","По ипотеке"
"2355","3","Хочется им верить, но отзывы сплошь и рядом отрицательные."
"2356","3","Самый медленный банк из тех, с которыми, я когда либо имел дело"
"2357","3","Обнаглели в край"
"2358","3","Всякое бывает"
"2359","3","Я устала от него"
"2360","3","Я конечно человек позитивный, но тут не выдержала"
"2361","3","Впечатление, что сотрудникам доплачивают за махинации."
"2362","3","Хамство под эгидой Правительства России ..."
"2363","3","Это только наши местные страдают некомпетентностью? Или везде так?"
"2364","3","Каким ты был, таким ты и остался!"
"2365","3","Не оправдал доверия!"
"2366","3","Пришла получить готовую карту и эта процедура заняла почти 2 часа!"
"2367","3","С каждым разом разочаровываюсь все больше и больше"
"2368","3","Заплатила 1200 рублей комиссии. Спрашивается, за что?"
"2369","3","Получить кредит совершенно не возможно"
"2370","3","Отвратительный по качеству обслуживания банк"
"2371","3","Большие проценты!"
"2372","3","Лучше чем 5 лет назад, но до идеала очень далеко"
"2373","3","Безразличие к клиентам, формальный подход к выполнению обязанностей операционистами."
"2374","3","Ни один банк не защитит ваши деньги! Вот Сбербанк уже не смог..."
"2375","3","Сбербанку есть над чем задуматься!"
"2376","3","Говорят одно, делают другое."
"2377","3","От него никуда не деться, но невозможно и попасть."
"2378","3","Всегда рядом"
"2379","3","Безответственный ""монополист"""
"2380","3","""100"" доверенностей, чтоб перевести деньги из Волгограда и снять их ""дома"". "
"2381","3","Соответствует ли Сбербанк России статусу лучшего ?"
"2382","3","Поле чудес в стране дураков. Мошенники пытались застраховать от мошенничества..."
"2383","3","Я устала от навязываемых сервисов."
"2384","3","Неплохой внешний вид, но слабое исполнение."
"2385","3","Плюсы и минусы Сбербанка"
"2386","3","Банк, который стоит иметь как резервный, но точно не как основной"
"2387","3","Не надёжный, наглый банк"
"2388","3","Очень навязчивый Сбербанк!"
"2389","3","некоторые особенности работы крупнейшего банка страны"
"2390","3","Хуже некуда!"
"2391","3","самый жадный банк на сегодняшний день."
"2392","3","Не такой простой, как кажется."
"2393","3","Вам мило улыбаются и при этом совсем не обманывают, просто не договаривают."
"2394","3","Как чемодан без ручки – и нести неудобно, и бросить жалко"
"2395","3","Сам ""Сбербанк""- хорошо, но не офис на Гайдара"
"2396","3","Обдираловка на каждом шагу!"
"2397","3","2019г. - списали 800руб. за замену паспорта, в 2014г. новую программу изучали больше 2х недель"
"2398","3","Самый бюрократичный и неповоротливый"
"2399","3","Среднее"
"2400","3","Не самый лучший банк."
"2401","3","Видят даже то, чего не видно"
"2402","3","Есть отделения очень даже классные!"
"2403","3","Доставляет неудобства."
"2404","3","Культура общения на нуле"
"2405","3","Банк,как банк."
"2406","3","Самый крупный, но какой ценой?"
"2407","3","Впечатление не очень."
"2408","3","Перевод между своими счетами -потеря денег"
"2409","3","Пользуюсь банком на протяжении семи лет"
"2410","3","Розыгрыш от Сбербанка. Лохотрон или реальность"
"2411","3","Обман под предлогом случайных сбоев."
"2412","3","Никогда не поднимут свою репутацию"
"2413","3","Будьте внимательны при закрытии кредитной карты"
"2414","3","Супербанк до того места пока не столкнешся со специалистами."
"2415","3","Хороший интернетбанкинг. Неудовлетворительное отношение к кредитованию физлиц."
"2416","3","Абсурд и только"
"2417","3","старый добрый сбер. Старый-да, но добрый ли?"
"2418","3","Сбербанк -это что-то"
"2419","3","ПРОИЗВОЛ! Почти год мне перевыпускали карту и так и не перевыпустили"
"2420","3","Сократил пользование услугами банка до минимума"
"2421","3","Привычный всем банк, только поэтому ещё им пользуюсь"
"2422","3","Пользуюсь, но деньги не храню."
"2423","3","Банк хороший. Но на другой всё-таки перейду."
"2424","3","Вроде и удобно, а мошенники достали"
"2425","3","Задолбали рекламой, лучшие бы быстрее выполняли свою работу."
"2426","3","Ложно одобренные кредиты, утеря выпущенных карт - это норма!"
"2427","3","изрядно потрепали нервы! претензий 5 штук только по одному вопросу"
"2428","3","Сбербанк, мы в шоке((("
"2429","3","некомпетентность сотрудников, грубость сотрудников, низкая скорость обслуживания"
"2430","3","Огромные толпы и низкий сервис"
"2431","3","Не оправдал ожиданий"
"2432","3","Красиво, но сервис плохой."
"2433","3","Внутри отделения приятно. Отношение и обслуживание к клиентам в этом отделении оставляет желать лучшего"
"2434","3","Лично я недоволен и есть за что"
"2435","3","Россия-матушка. Бардак."
"2436","3","Удобно,но не защищенно"
"2437","3","Приём в офисах сбера"
"2438","3","Ужасное впечатление о нововведениях и не информировании об этом"
"2439","3","вполне нормальный банк"
